,text,prod_id,ubp_score
1700,frisch vollmilch 24 halbbitterschokolad 21 zuck kakaomass kakaobutt emulgator lecithi sojavanilli zuck palmol magermilchpulv 95 weizenmehl kakaobutt butterreinfett traubenzuck vollmilchschokolad 1 zuck vollmilchpulv kakaobutterkakaomass emulgator lecithi soja vanilli fettarm kakao volleipulv backhef naturlich aroma emulgator monou diglycerid speisefettsaur salz rstenmalzextraktpulv vanilli,33614,E
1701,dinkelmehl 49 weizenmehl sonnenblumenol salz 2 rstenmalzextrak hef kann spur milch sesam ei enthal,33709,E
1702,maismehl weizenmehl glyceri weitlzenglu dextro dinatriumdiphospha natriumhydrogencarbona mono diglycerid speisefettsaur kaliumsorba citronsaur,33724,C
1703,naturlich mineralwass quell avalanch,33732,A
1704,naturlich mineralwass avalanch ancienn,33732,A
1705,butterfraktio pasteurisier,33738,E
1706,racletteka vollfetthalbhartka pasteurisier milch,33762,E
1707,wass rohrohrzuck erdbeer 8 schal sojaboh 65 tapiokastark zitronensaftkonzentra naturlich aroma farb holunderbeersaftkonzentra aus auslandisch bioproduktio aus schweiz bioproduktio,33972,D
1708,weizenmehl butt 24 wass vollkornmehl weiz hef weizenprotei kochsalz jodier hir 1 haferflock 1 leinsam 1 sesam 1 moh 1 sonnenblumenk 1 magermilchpulv zuck milchzuck ros malzmehl rst emulgator e 472 kartoffelstark malzmehl rst mehlbehandlungsmittel ascorbinsaur kann nuss soja eier enthal,34003,C
1709,maisstark wass reismehl chiasam salvia hispanica 5 sonnenblumenol pflanzlich nahrungsfa erb reis kartoffel psyllium apfelessig verdickungsmittel hydroxypropylmethylcellulo guarkernmehl hef zuck kochsalz erbsenmehl naturlich arom hirsemehl leinsamenmehl buchweizenmehl modifizier wachsmaisstark reisprotei kann nuss soja eier milchprotei sesam enthal,34007,C
1710,joghur milch milchprotei,34009,D
1711,zuck pflanzlich fett palm shea weizenmehl 123 magermilchpulv 115 haselnuss 91 weizenvollkornmehl 61 kakao buttereinfett 26 molkenerzeugni mager kakao weizenstark emulgator lecithi soja sahnepulv 02 salz naturlich arom backtriebmittel natriumhydrogencarbona,34045,E
1712,naturlich mineralwass volvic 95 zuck 5 naturlich minzaroma naturlich arom teeextrak 08gl davo gruntee 07gl saurungsmittel citronensaur,34163,A
1713,naturlich mineralwass samtmineralisatio mgl calcium 80 magnesium 26 natrium 65 kalium 1 siliciumdioxid 15 hydrogencarbona 360 sulfa 14 chlorid 10 nitra 38 abdampfrucksta 180°c 345mgl ph 72,34166,A
1714,wass zuck kohlensaur sauerungsmittel citronensaur antioxidationsmittel ascorbinsaur aroma konservierungsstoff kaliumsorba aroma koffei stabilisator e414 modifizier stark farbstoff betacaroti,34262,A
1715,roh kuhmilch kochsalz milchsaurebakterienkultur tierisch lab kalbermag,34354,E
1716,jogur pasteurisier schweiz milch schweiz rahm 14 zuck brann zuck 5 modifizier stark glukosesirup trock arom,35431,D
1717,jogur pasteurisier schweiz milch schweiz rahm 11 zuck erdbeer 7 modifizier stark randensaftkonzenra zitronensaftkonzentra aroma,35432,D
1718,jogur pasteurisier schweiz milch schweiz rahm 11 zuck wass schokoladenspli 15 kakaobutt kakaopulv butterfett zuck kakaopulv 1 modifizier stark zitronensaftkonzentra aroma verdickungsmittel carragee,35433,D
1719,weizenweissmehl wass butt 22 eier pasteurisier bodenhaltung hef rstenmalzextrak zuck jodier speisesalz weizenstark buttermilchpulv milchzuck traubenzuck weizenquellmehl weizenkleb kann spur soja sesam enthal,35536,C
1720,kakaomass zuck kakaobutt butterreinfett emulgator sonnenblumenlecithi vanilleextrak kann enhal eiermilch glu nuss,35831,E
1721,zuck kondensmilch 45 milch magermilch zuck zuck kakaobutt kandier cranberrie 10 zuck trock cranberrie sonnenblumenol mandel 65 haselnuss 6 kakao butterreinfett kakaomass emulgator sonnenblumenlecithi vanilleextrak kann enthal eier glu nuss,35921,E
1722,milchschokolad 49 zuck kakaobutt vollmilchpulv kakaomass magermilchpulv emulgator lecithi enthal soja vanilleextrak kakao mind 39 weizenmehl zuck butt 7 glukosesirup weizengriess mandel honig 05 molkenpulv salz kakaobutt naturlich vanillearoma huhnereiklar kartoffelstark emulgator sojalecithi kann spur haselnuss sesam enthal,35990,E
1723,milchschokolad 40 zuck kakaobutt vollmilchpulv kakaomass magermilchpulv emulgator lecithi enthal soja vanilleextrak kakao mind 39 weizenmehl zuck palmfett butterfett kartoffelstark magermilchpulv vollmilchpulv fettarm kakaopulv rahmpulv naturlich vanillearoma salz emulgator sojalecithi backtriebmittel ammoniumhydrogencarbona glukosesirup rstenmalzextrak kann spur eier mandel haselnuss sesam enthal,36048,E
1724,weissweinessig sulfi jodier speisesalz wurz knoblauch zwiebel wachold schwarz pfeff koria nelk muskatnuss krau estrago majora basilikum lorbeerblatt schmacksverstark mononatriumglutama antioxidationsmittel kaliummetabisulfi pasteurisier vegetabil essigsaur 45 gl,36095,D
1725,hartweizengriess,36526,E
1726,hartweizengriess,36527,E
1727,hartweizengriess wass,36527,E
1728,hartweizengriess,36529,E
1729,milch salz tierisch lab milchsaurebakterie reifungskultur,36558,E
1730,milch salz tierisch lab milchsaurebakterie reifungskultur,36559,E
1731,milch salz lab sauerungsmittel citronensaur,36567,E
1732,rahm eu milch eu saureregulator citronensaur,36576,E
1733,pasteurisier molk rahm milch undod molk salz saureregulator milchsaur citronensaur,36578,E
1734,wass zuck kohlensaur farbstoff e150d sauerungsmittel phosphorsaur naturlich aroma aroma koffei,36699,A
1735,halbweissmehl weiz wass weizenprotei kochsalz jodier hef malzmehl rst mehlbehandlungsmittel ascorbinsaur in ipsuiss qualita,36753,C
1736,zuck pflanzenfett ole vollmilchpulv weizenmehl kakaobutt kakaomass kakaopulv magermilchpulv maisquellstark weizenfa haselnuss,36758,E
1737,zuck pflanzenfett ole koko palm erdnuss vollmilchpulv weizenmehl kakaobutt kakaomass kakaopulv magermilchpulv maisquellstark weizenfa haselnuss emulgator lecithi soja butterreinfett eigelbpulv eier bodenhaltung rstenmalzextrak trennmittel e 504 kochsalz vanilleextrak backtriebmittel e 500 kann enthal mandel,36758,E
1738,eier schweiz,36939,E
1739,toma 63 festigungsmittel e509 sauerungsmittel citronensaur wass tomatenkonzentra 11 zwiebel olivenol 15 zuck reisstark streuwurz petersilie knoblauch basilikum 05 kochsalz hefeextrak oregano,36967,E
1740,toma 63 festigungsmittel e 509 sauerungsmittel citronensaur wass tomatenkonzentra 11 zwiebel olivenol 15 zuck reisstark streuwurz petersilie knoblauch basilikum 05 kochsalz hefeextrak oregano,36967,E
1741,milchschokolad 315 zuck kakaobutt kakaomass magermilchpulv butterreinfett emulgator lecithi soja vanilli zuck palmol weizenmehl haselnuss 108 magermilchpulv 85 vollmilchpulv 55 halbbitterschokolad 15 zuck kakaomass kakaobutt emulgator lecithi soja vanilli fettarm kakao emulgator lecithi soja backtriebmittel natriumhydrogencarbona ammoniumhydrogencarbona salz vanilli samtmilchbestandteil produk 195,36968,E
1742,frischka ch vollmilch rahm molkenerzeugniss milch jalapeñochili 55 gru paprika 5 speisesalz verdickungsmittel johannisbrotkernmehl carragee zuck essig agraralkohol zitronensaftkonzentra sauerungsmittel citronensaur,36980,E
1743,rohrzuck haselnusse16 sonnenblumenol magermilchpulv kakao65 kakaobutt sonnenblum lecithi vanilleextrak,36992,A
1744,kakaomass kakaobutt zuck kakaopulv aroma,37016,E
1745,kakaomass kakaobutt zuck kakaopulv naturlich aroma kakao 85 mind kann milch haselnuss mandel soja spur schalenfruch nuss enthal,37016,E
1746,zuck pflanzlich fett palmfett shea haselnuss glukosesirup molkenerzeugni feuchthaltemittel sorbitsirup kakaomass kondensier magermilch kondensier sussmolk milchzuck mager kakao kakaobutt butterreinfett magermilchpulv rohrzuckersirup emulgator lecithi soja salz arom,37046,E
1747,wass saccharo gluco sauerungsmittel zitronensaur kohlensaur tauri saureregulator natriumcarbona magnesiumcarbona koffei niaci pantothensaur b6 b12 aroma farbstoff zuckerkulor riboflavi,37051,A
1748,zuck haselnuss 41 wass huhnereieiweisspulv bodenhaltung feuchthaltemittel glyceri reismehl,37058,E
1749,honig,37072,E
1750,kartoffel sonnenblumenol wurzzubereitung maltodextri kochsalz schmacksverstark mononatriumglutama e627 e631 paprikapulv 4 wurz hefeextrak arom wurzextrak farbstoff paprikaextrak raucharoma,37086,E
1751,kartoffel sonnenblumenol wurzzubereitung maltodextri kochsalz schmacksverstark mononatriumglutama e 627 e 631 paprikapulv 4 wurz hefeextrak arom wurzextrak farbstoff paprikaextrak raucharoma,37086,E
1752,e914 e904 e202 die inhaltsstoff mass deklarationspflich absteig meng ord,37099,E
1753,naturlich mineralwass zuck kohlensaur sauerungsmittel citronensaur naturlich limettenaroma naturlich aroma chini 70 mgl,37168,A
1754,wass kohlensaur farbstoff e 150d sussungsmittel cyclama acesulfamk aspartam sauerungsmittel e 338 natriumcitra naturlich arom inklusiv koffei,37172,A
1755,vollmilchschokolad 45 zuck vollmilchpulv kakaobutt kakaomass emulgator lecithi soja vanilli magermilchpulv 175 zuck pflanzlich fett palm shea butterreinfett emulgator lecithi soja vanilli samtmilchbestandteil produk 32 samtkakaobestandteil produk 145,37181,E
1756,magermilch milchprotei laktosefrei arabicakaffee zuck,37227,D
1757,bierrettich,37294,B
1758,zuckr wass feig trock aroma maisstark modifizier magermilch pasteurisier rahm,37313,D
1759,zwiebel gelb,37347,A
1760,kartoffel 83 speck rauch 9 schweiz nitritpokelsalz kochsalz konservierungsstoff natriumnitri wurzmischung antioxidationsmittel natriumascorba natriumcitra kas rapsol kochsalz streuwurz wurzextrak antioxidationsmittel ascorbinsaur speisewurz museextrak antioxidationsmittel natriummetabisulfi,37349,E
1761,apfelsaf kohlensaur,37387,D
1762,apfelsaf schweiz kohlensaur aus schweiz bioproduktio,37387,D
1763,magerjoghur konzentrier pasteurisier magermilch bifidusu acidiphilu kultur,37406,D
1764,kartoffel sonnenblumenol streuwurz maltodextri schmacksverstark mononatriumglutama e 627 e 631 paprikapulv 3 aroma sauerungsmittel citronensaur farbstoff paprikaextrak antioxidationsmittel rosmarinextrak wurzextrak,37456,E
1765,zuck haselnuss 15 kakaobutt 15 vollmilchpulv pflanzlich fett palm palmk kakaomass 45 magermilchpulv emulgator e 322 aus soja naturlich aroma,37466,E
1766,joghur zuck heidelbeer modifizier wachsmaisstark aroma farb karottensaftkonzentra zitronensaftkonzentra,37495,D
1767,kaltgepress 100 sortenrei olivenol ers guteklass,37521,E
1768,fett 10g kohlenhydra 780g ballaststoff 15g eiweiss 80g salz 03g,37525,D
1769,basmati reis aus auslandisch bioproduktio,37525,D
1770,meersalz nacl 995,37526,E
1771,zuck massig zon zuckerrub tropisch biet zuckerrohr,37529,A
1772,wass zuck kohlensaur farbstoff e150d sauerungsmittel e338 naturlich arom inkl koffei,37560,A
1773,wass kohlensaur farbstoff e 150d sussungsmittel cyclama acesulfamk aspartam sauerungsmittel e 338 natriumcitra naturlich arom inklusiv koffei,37561,A
1774,kartoffel rapsol 25 wurzzubereitung dextro salz 15 schweiz paprika hefeextrak zwiebel maltodextri kartoffelstark farbstoff paprikaextrak raucharoma chiliextrak naturlich aroma,37568,E
1775,weizenmehl mozzarella 24 hack toma 18 cherrytoma 85 tomatenpuree 5 rapsol wurz krau zuck hef salz pflanzenmargari pflanzlich fett ole palm kokosnuss rap vollmilchpulv weissweinessig weizenmalzmehl traubenmo modifizier maisstark spina emulgator sonnenblumenlecithi kann sellerie fisch senf soja enthal,37580,E
1776,vollfett griechisch weichka pasteurisier schafmilch 80 ziegenmilch 20,37592,E
1777,dinkelmehl typ 630 biologisch landwirtschaf kann spur ei enthal kann spur ei enthal,37596,E
1778,h2o,37610,A
1779,naturlich mineralwass aproz kohlensaur,37610,A
1780,sonnenblumenol 41 teilentrahm milch krauteressig weinessig kochsalz wurzextrak pas eier wurz enthal milchzuck schmacksverstark mononatriumglutama senfkor verdickungsmittel xantha,37624,E
1781,rooibo 91 birnenu vanillearoma naturlich vanilleextrak 1,37659,E
1782,42 butt 33 glar schabzig bergmagerka pasteutisier milch speisesalz schabzigerklee wass rahm reisstark magermilchpulv milchprotei,37666,E
1783,weizenmehl sonnenblumenol zuck eier bodenhaltung kartoffelstark kochsalz joghur kirsch weizenstark rstenmalz,37715,E
1784,weizenmehl sonnenblumenol zuck vollei bodenhaltung kartoffelstark kochsalz eiweisspulv bodenhaltung joghur kirsch weizenstark rstenmalz,37715,E
1785,bio kaffeerahm schweiz 15 milchfett stabilisator e331,37718,E
1786,kaffeerahm stabilisator e 331 aus schweiz bioproduktio,37718,E
1787,weizenmehl sonnenblumenol zuck wi bodenhaltung kartoffelstark kochsalz eiweisspulv bodenhaltung joghur kirsch dkirschwass weizenstark rstenmalz,37736,E
1788,weizenmehl sonnenblumenol zuck vollei bodenhaltung kartoffelstark kochsalz eiweisspulv bodenhaltung joghur kirsch weizenstark rstenmalz,37736,E
1789,mai ungar wass kochsalz aus auslandisch bioproduktio,37748,B
1790,hef wass palmkernfett zertifizier anbau schweinsleb 12 modifizier kartoffelstark maltodextri maisstark kochsalz kartoffelstark sonnenblumenol herbsttromp wurz krauterextrak,37805,E
1791,weizenmehl ananasstuck 15 anana wass zuck sauerungsmittel zitronensaur kurkuma edam 15 tomatenpuree 12 wass rauch kochschink 7 schweinefleisch kochsalz traubenzuck stabilisator zitronensaur wurzextrak antioxidationsmittel ascorbinsaur maltodextri rauch konservierungsstoff natriumnitri ananaspuree 45 rapsol hef zuck vollmilchpulv salz modifizier maisstark weizenmalzmehl wurz krau emulgator sonnenblumenlecithi kann sellerie fisch senf soja enthal,37822,E
1792,rahmangereich joghur 45 pasteurisier milch 65 fett fruch 35 apfel 25 aas 9 aas 7 aassaf 2 bae 1 zuck treideflock 7 weiz hafer milchprotei verdickungsmittel pekti zitronensaftkonzentra haselnuss aroma,37918,D
1793,zuck vollmilchpulv 27 kakaobutt kakaomass haselnuss mahl emulgator sojalecithi aroma,37919,E
1794,toma 27 rot boh 20 wass hack rindfleisch koch 11 tomatensaf konzentra maiskor peperoni zwiebel wein wurz streuwurz speisewurz modifizier maisstark kochsalz wurzextrak enthal sellerie weizenmehl,37922,E
1795,toma 27 rot boh 20 wass rindfleisch 11 schweiz tomatensaf konzentra maiskor peperoni zwiebel wein wurz streuwurz modifizier wachsmaisstark kochsalz wurzextrak enthal sellerie weizenmehl,37922,E
1796,joghur teilentrahm magermilch rahm milchprotei zuck 46 pfirsichstuckch pfirsichpuree konzentra 6 granatapfelsaf konzentra 21 modifizier wachsmaisstark naturlich aroma karottenkonzentra farb schwarzekarottenkonzentra,37952,D
1797,schweinefleisch speck rindfleisch wass schwar nitritpojelsalz jodier kochsalz konservierungsstoff e250 wurzmischung traubenzuck stabilisator e450 ascorbinsaur arom rinderdarm,37965,E
1798,toma zwiebel tomatenpuree peperoni paprikascho kochsalz zitronensalzkonzentra alkoholessig zwiebelpulv knoblauchpulv wurz,37983,E
1799,zuck wass sauerungsmittel citronensaur schwarzteeextrak pfirsichsaf konzentra aroma konservierungsmittel,37985,C
1800,zuck schweiz wass sauerungsmittel citronensaur schwarzteeextrak 07 pfirsichsaf konzentra aroma konservierungsmittel e202 antioxidationsmittel ascorbinsaur,37985,C
1801,wass reismehl 14 sonnenblumenol mandelpuree 1 meersalz aus auslandisch bioproduktio kann enthal soja hartschalenob nuss,38012,C
1802,mai kochsalz aus auslandisch bioproduktio,38056,E
1803,zuck fruchtsaf citronsaur e202 schwefeldioxid,38111,C
1804,zuck schweiz fruchtsaf konzentra himbeer 115 schwarz johannisbeer 10 johannisbeer 7 holunderbeer 15 wass sauerungsmittel citronensaur arom konservierungsmittel e202 antioxidationsmittel schwefeldioxid enthal sulfi,38111,C
1805,sonnenblumenol wass weissweinessig senf eigelb streuwurz maisstark rohrzuck krau karott zwiebel dill basilikum petersilie pfeff naturlich knoblaucharoma kochsalzgehal 13 zertifizier bioproduktio schweiz migro bioproduktio,38154,E
1806,sonnenblumenol wass weissweinessig senf wass apfelessig senfkor meersalz rohrzuck kurkuma eigelb freilandhaltung maisstark meersalz rohrzuck roh wurzzubereitung mus zwiebel karott pfeff schwarz naturlich arom,38154,E
1807,weizenmehl butt 23 zuck aprikosenzubereitung 7 zuck aprikosenpuree glucosesirup gluco liermittel pekti sauerungsmittel citronensaur e 333 naturlich arom weizenstark volleipulv bodenhaltung fettarm kakaopulv 1 weizenprotei modifizier wachsmaisstark backtriebmittel e 500 e 450 e 503 malzmehl rst kochsalz naturlich zitronenaroma naturlich arom kann nuss sesam soja enthal,38204,E
1808,entrahm milchgetrank milchprotei angereich kakaopulv sussungsmittel 01 fett milchanteil laktosefrei magermilch milchprotei kakaopulv verdickungsmittel e407 sussungsmittel e955,38215,D
1809,cornflak 495 mai kochsalz zuck emulgator sonnenblumenlecithi zuck palm kokosfett milchproduktepulv traubenzuck fruchtzuck glukosesirup honig feuchthaltemittel sorbitsirup arom kochsalz emulgator sojalecithi kann enthal spur nuss,38240,E
1810,mango,38264,C
1811,weizenmehl wass hef kochsalz gluco,38265,C
1812,hartweizengriess,38267,E
1813,magermilch maltodextri lakto pflanzenfett palm pflanzenol rap sonnenblum teilentmineralisier molkenpulv mineralstoff calciumcitra calciumorthophospha natriumcitra magnesiumcitra kaliumchlorid kaliumorthophospha kaliumcitra eisensulfa zinksulfa kupfersulfa kaliumiodid natriumselena emulgator sojalecithi fischol milchsaurebakterienkultur l rhamnosu b longum vitami c e pantothensaur niaci thiami a b6 riboflavi folsaur k bioti d b12 ol mortierella alpina,38338,E
1814,nudel weizenmehl usa kartoffelstark palmol salz saureregulator e501 e339 e500 tocopherol flussigkei antioxidationsmittel e306 emulgator e322 enthal soja wurzmittel hefeextrak sojasauc knoblauch weizenstark grunteeextrak oligosaccharid tee catechi saurungsmittel e330 farbstoff e101 hydrolysier pflanzlich eiweiss hefeextrak maltodextri e627 e631 gluko e150c isolier sojaprotei suppenpulv wurzmittel hydrolisier pflanzlich eiweiss soja maltodextri hefeextrak salz knoblauch zwiebel weizenmehl salz wurzmittel maltodextri schwarz pfeff rot chilicho knoblauch zuck gluko schmacksverstark e631 e627 pilz flock zwiebel pilz bokchoy karott rot chilischo,38405,E
1815,vollmilch homogenisier pasteurisier schweiz franzosisch schweiz milchprotei all landwirtschaftlich stamm biologisch produktio,38446,D
1816,vollmilch homogenisier pasteurisier schweiz rohrohrzuck sudamerika magermilchpulv schokoladenstuck 3 kakaomass dominikanisch republik kakaobutt dominikanisch republik rohrohrzuck paraguay fettarm kakaopulv 3 dominikanisch republik milchprotei zitronensaftkonzentra maniokstark nach fairtradestandard handel samtanteil 542 milch davo kakaoerzeugniss zuckerar mengenausgleich fur weiter info produk bitt fairtradecod 1028171 eingeb wwwmaxhavelaarch all landwirtschaftlich stamm biologisch produktio,38549,D
